Date,Open,High,Low,Close,Adjusted_close,Volume
2021-11-12|10:00:00,631.20,640.00,631.20,640.00,640.00,580.00
2021-11-15|12:00:00,637.50,638.00,636.35,638.00,638.00,574.00
2021-11-15|01:00:00,639.00,639.00,638.50,638.56,638.56,1641.00
2021-11-15|02:00:00,631.47,645.61,631.47,637.15,637.15,73741.00
2021-11-15|03:00:00,637.53,644.47,636.64,642.55,642.55,102509.00
2021-11-15|04:00:00,642.58,646.54,642.52,646.46,646.46,101442.00
2021-11-15|05:00:00,646.73,647.72,644.66,646.80,646.80,73778.00
2021-11-15|06:00:00,647.03,649.72,646.74,649.22,649.22,70202.00
2021-11-15|07:00:00,649.20,649.68,644.92,646.16,646.16,77712.00
2021-11-15|08:00:00,646.14,648.13,645.10,648.13,648.13,181911.00
2021-11-15|09:00:00,647.73,647.73,647.73,647.73,647.73,64144.00
2021-11-16|12:00:00,649.97,649.97,649.97,649.97,649.97,150.00
2021-11-16|01:00:00,645.00,645.00,645.00,645.00,645.00,159.00
2021-11-16|02:00:00,649.75,661.84,646.09,653.26,653.26,144721.00
2021-11-16|03:00:00,653.52,655.68,646.63,647.20,647.20,102955.00
2021-11-16|04:00:00,646.91,647.86,642.44,645.81,645.81,63479.00
2021-11-16|05:00:00,645.78,645.87,643.13,643.27,643.27,36267.00
2021-11-16|06:00:00,643.14,646.00,642.10,645.32,645.32,41257.00
2021-11-16|07:00:00,645.58,648.73,644.92,646.33,646.33,37847.00
2021-11-16|08:00:00,646.85,647.17,642.51,642.76,642.76,108124.00
2021-11-16|09:00:00,642.75,642.75,642.75,642.75,642.75,72660.00
