Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-22|10:00:00,3335.00,3335.00,3335.00,3335.00,3335.00,100.00
2021-10-22|11:00:00,3335.00,3335.00,3330.02,3330.02,3330.02,2569.00
2021-10-25|08:00:00,3345.00,3345.00,3345.00,3345.00,3345.00,242.00
2021-10-25|09:00:00,3345.01,3345.01,3345.01,3345.01,3345.01,121.00
2021-10-25|10:00:00,3343.01,3345.00,3343.01,3345.00,3345.00,589.00
2021-10-25|11:00:00,3340.00,3340.00,3335.45,3337.00,3337.00,2721.00
2021-10-25|12:00:00,3335.59,3338.84,3334.61,3337.98,3337.98,7591.00
2021-10-25|01:00:00,3335.01,3347.80,3297.70,3318.99,3318.99,449096.00
2021-10-25|02:00:00,3318.09,3324.03,3303.26,3310.83,3310.83,321454.00
2021-10-25|03:00:00,3310.50,3312.00,3298.21,3306.74,3306.74,248669.00
2021-10-25|04:00:00,3307.15,3334.01,3307.00,3326.84,3326.84,232711.00
2021-10-25|05:00:00,3326.29,3329.58,3321.39,3321.39,3321.39,104913.00
2021-10-25|06:00:00,3320.57,3333.46,3318.82,3326.37,3326.37,185308.00
2021-10-25|07:00:00,3326.56,3327.80,3311.09,3322.40,3322.40,333309.00
2021-10-25|08:00:00,3320.37,3337.70,3313.00,3337.00,3337.00,253045.00
2021-10-25|09:00:00,3336.95,3336.95,3327.00,3328.00,3328.00,2775.00
2021-10-25|10:00:00,3328.00,3328.00,3320.37,3320.37,3320.37,595.00
2021-10-25|11:00:00,3332.00,3332.00,3332.00,3332.00,3332.00,160.00
2021-10-26|08:00:00,3354.60,3357.31,3354.60,3357.31,3357.31,1632.00
2021-10-26|09:00:00,3357.00,3400.00,3357.00,3385.67,3385.67,6143.00
2021-10-26|11:00:00,3366.00,3368.31,3355.23,3357.00,3357.00,5751.00
2021-10-26|12:00:00,3358.98,3359.95,3355.00,3359.51,3359.51,3065.00
2021-10-26|01:00:00,3355.02,3406.80,3343.98,3392.52,3392.52,595278.00
2021-10-26|02:00:00,3393.17,3416.12,3393.17,3408.14,3408.14,445501.00
2021-10-26|03:00:00,3408.94,3412.98,3384.52,3385.49,3385.49,316206.00
2021-10-26|04:00:00,3384.15,3386.53,3357.08,3364.11,3364.11,271542.00
2021-10-26|05:00:00,3364.16,3376.00,3360.00,3373.79,3373.79,205958.00
2021-10-26|06:00:00,3373.68,3384.00,3372.41,3380.76,3380.76,166011.00
2021-10-26|07:00:00,3381.23,3390.96,3373.07,3375.89,3375.89,379298.00
2021-10-26|08:00:00,3376.07,3383.00,3368.15,3376.07,3376.07,238397.00
2021-10-26|09:00:00,3372.53,3378.91,3366.00,3368.96,3368.96,3253.00
2021-10-26|10:00:00,3369.85,3378.00,3369.85,3378.00,3378.00,1504.00
2021-10-26|11:00:00,3377.10,3378.50,3377.10,3378.50,3378.50,473.00
2021-10-27|08:00:00,3388.00,3388.00,3388.00,3388.00,3388.00,449.00
